,Performance Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date
6678,31,104.46,0,49.33,588,75.1,54.5,64.52,45,135,05-15
6679,31,142.92,0.01,57.63,829,73.1,54,63.52,46,136,05-16
6680,31,190.04,0.01,70.79,828,74.7,54.5,61.91,47,137,05-17
6681,31,0.79,0,82.04,4,70.6,56.8,62.35,48,138,05-18
6682,31,0.08,0.05,95.46,1,65.9,57.9,61.63,49,139,05-19
6683,31,0,0.03,96,0,65.4,51.5,55.97,50,140,05-20
6684,31,0,0.03,96.08,0,51.5,45.9,48.12,51,141,05-21
6685,31,400.08,0,81.33,949,65.8,43.2,52.06,52,142,05-22
6686,31,434.21,0,65.75,965,63.8,45.3,55.23,53,143,05-23
6687,31,276.5,0,59.96,965,64.9,45.1,53.92,54,144,05-24
6688,31,173.13,0.01,79.75,896,66.2,53.1,58.18,55,145,05-25
6689,31,57.46,0,75.21,467,63.5,50.2,56.3,56,146,05-26
6690,31,22.04,0,80.83,238,62.5,49.5,56.5,57,147,05-27
6691,31,8.71,0,84.5,85,63.4,54.4,58.86,58,148,05-28
6692,31,25.17,0,85.46,338,75.2,56.6,62.02,59,149,05-29
6693,31,87.25,0.02,89.5,630,74.2,62.4,66.13,60,150,05-30
6694,31,211.83,0.02,87,873,72,60.3,64.62,61,151,05-31
6695,31,5.42,0.01,92.67,119,64.3,45.1,49.76,62,152,06-01
6696,31,357.25,0,77.42,951,62.1,42.3,51.95,63,153,06-02
6697,31,171.79,0,72.88,842,63.7,42.4,53.13,64,154,06-03
6698,31,0,0.04,91.54,0,56.3,46.6,51.26,65,155,06-04
6699,31,14.29,0.01,95.08,205,58.9,50.5,53.48,66,156,06-05
6700,31,312.21,0,81.21,933,66.2,43.2,54.42,67,157,06-06
6701,31,388.25,0,79.79,909,66.1,48.4,57.77,68,158,06-07
6702,31,342.75,0,76.42,837,71.2,51.3,60.8,69,159,06-08
6703,31,41.33,0,87.17,371,69,54.3,59.31,70,160,06-09
6704,31,135.83,0,86.42,845,72.3,47.5,58.96,71,161,06-10
6705,31,384.58,0,79.25,919,75,55,65.3,72,162,06-11
6706,31,49.42,0,76.58,462,74,59.5,66.23,73,163,06-12
6707,31,390.79,0,78.33,912,77.8,54.3,64.84,74,164,06-13
6708,31,207.96,0,71.54,861,75.2,57.8,66.38,75,165,06-14
6709,31,395.08,0.02,80.17,921,76.6,56.5,67.42,76,166,06-15
6710,31,418.42,0,69.25,914,77,55.9,66.35,77,167,06-16
6711,31,119.25,0.01,89.58,538,69.7,56.1,61.95,78,168,06-17
6712,31,359.42,0,79.96,854,74.9,52,62.34,79,169,06-18
6713,31,337.13,0,74.5,918,83.1,58.1,68.57,80,170,06-19
6714,31,324.42,0.01,80.46,880,82.7,63.1,72.33,81,171,06-20
6715,31,162.38,0.02,84.46,830,82.2,61,70.18,82,172,06-21
6716,31,53.88,0,82.38,481,76,60.8,67.76,83,173,06-22
6717,31,100.17,0,84.79,561,76.5,59.5,66.65,84,174,06-23
6718,31,364.33,0,70.21,912,82.5,59.2,68.68,85,175,06-24
6719,31,377.67,0,68.54,903,86.4,58.1,72.39,86,176,06-25
6720,31,271.5,0.01,79.88,850,84.6,67.1,74.47,87,177,06-26
6721,31,411.29,0,76.13,906,81.1,62.1,71.86,88,178,06-27
6722,31,278.5,0.01,78.29,809,74.4,63.5,68.33,89,179,06-28
6723,31,201.75,0,87.46,777,74.9,61.5,66.35,90,180,06-29
6724,31,413,0,74.63,913,80.1,49.4,67.3,91,181,06-30
6725,31,426.88,0,71.38,916,81.1,54.5,69.48,92,182,07-01
6726,31,218.13,0,69.54,882,84.9,56.8,69.99,93,183,07-02
6727,31,416,0,58.58,912,84.9,61,73.31,94,184,07-03
6728,31,244,0,56.63,908,83.6,64,73.11,95,185,07-04
6729,31,205.08,0,73.71,785,84.9,64.9,74.08,96,186,07-05
6730,31,29.79,0.06,92.13,273,81.2,67.5,70.05,97,187,07-06
6731,31,310.63,0,85.88,917,79.9,64.8,71.58,98,188,07-07
6732,31,257.46,0,77.46,783,84.6,54.5,70.2,99,189,07-08
6733,31,169.13,0,80.75,707,76.9,64.3,70.3,100,190,07-09
6734,31,397.54,0,70.29,909,78.4,55.8,66.47,101,191,07-10
6735,31,407.04,0,62.46,916,85.3,55.7,69.93,102,192,07-11
6736,31,338.92,0.01,62.08,900,89.9,72,78.07,103,193,07-12
6737,31,198.33,0.01,87.08,853,86.4,59.2,71.27,104,194,07-13
6738,31,206.33,0,80.63,708,83.6,65.3,73.27,105,195,07-14
6739,31,29.75,0.01,86.17,340,76.2,63.3,69.88,106,196,07-15
6740,31,338.71,0,62.38,842,92.2,70.7,78.2,107,197,07-16
6741,31,389.96,0.01,79.75,881,89.5,63,74.44,108,198,07-17
6742,31,349.17,0,72.08,905,93.6,66.3,76.9,109,199,07-18
6743,31,390.04,0,70.33,910,83.8,65.7,74.45,110,200,07-19
6744,31,358.67,0,71.08,871,72.6,50.9,63.42,111,201,07-20
6745,31,378.67,0,67.04,916,80.6,48.6,63.52,112,202,07-21
6746,31,15.29,0,73.33,328,79.3,61.8,67.35,113,203,07-22
6747,31,286.29,0,75.42,913,74,48.7,61.49,114,204,07-23
6748,31,359.25,0,75.54,911,76.7,51,63.71,115,205,07-24
6749,31,235.17,0.01,85.58,895,72.8,57.2,64.8,116,206,07-25
6750,31,12.5,0,80.79,267,65.8,53.6,58.2,117,207,07-26
6751,31,303.79,0,69.42,939,67.8,43.7,56.77,118,208,07-27
6752,31,393.83,0,69.21,935,73.8,44.2,59.28,119,209,07-28
6753,31,185.08,0,64.46,517,75.8,50.5,61.99,120,210,07-29
6754,31,280.33,0,76.42,915,77.9,54.7,64.16,121,211,07-30
6755,31,377.58,0,67.04,928,74.4,54.9,65.25,122,212,07-31
6756,31,362.79,0,58.54,927,77.7,53.1,65.23,123,213,08-01
6757,31,209.29,0,69.25,867,74.4,53.6,63.45,124,214,08-02
6758,31,333.88,0,68.79,929,72.6,53.1,62.63,125,215,08-03
6759,31,171.83,0,64.42,860,73.5,51.3,61.35,126,216,08-04
6760,31,75.63,0,77.63,554,72.4,60.2,64.25,127,217,08-05
6761,31,248.33,0.02,72.25,840,76.3,59.4,64.99,128,218,08-06
6762,31,187.38,0,75.25,922,68.8,48.2,59.01,129,219,08-07
6763,31,135.13,0,75.79,683,71.5,52.5,61.71,130,220,08-08
6764,31,94.58,0,74.42,790,64.9,49.2,57.3,131,221,08-09
6765,31,216.96,0,73.88,856,78.2,54,63.13,132,222,08-10
6766,31,252.83,0,64.29,914,73.9,53.4,65.82,133,223,08-11
6767,31,294.04,0,63.33,917,77.3,53.6,64.3,134,224,08-12
6768,31,393.25,0,57.79,944,74.1,48.9,62.11,135,225,08-13
6769,31,374.92,0,53.79,932,78.5,47.7,62.84,136,226,08-14
6770,31,86.58,0,57.04,621,78,57.5,64.62,137,227,08-15
6771,31,39.88,0,51.38,444,82,63.8,70.2,138,228,08-16
6772,31,363.54,0,56,909,85.8,61,72.14,139,229,08-17
6773,31,334.79,0,51.5,882,91.8,67.1,77.88,140,230,08-18
6774,31,351.92,0,58.13,912,93,64.8,78.55,141,231,08-19
6775,31,354.17,0,44.21,912,101.1,72.3,84.25,142,232,08-20
6776,31,291.08,0,41.63,919,97.4,64.2,78.35,143,233,08-21
6777,31,186.58,0,39.17,823,81.2,56.7,69.88,144,234,08-22
6778,31,281.08,0,40,903,85.8,57.1,69.22,145,235,08-23
6779,31,324.63,0,45.63,857,97.9,75.2,82.91,146,236,08-24
6780,31,335.46,0,54.04,900,97.4,71.1,84.36,147,237,08-25
6781,31,189.04,0,40.58,825,93.9,70.2,82.21,148,238,08-26
6782,31,334.83,0,54.5,903,95.6,66.7,80.6,149,239,08-27
6783,31,198.46,0,46.46,856,96.2,72.9,82.88,150,240,08-28
6784,31,324.04,0.01,53.67,882,96,69.6,80.51,151,241,08-29
6785,31,346.42,0,62.08,909,89.5,61.7,76.23,152,242,08-30
6786,31,242.29,0,49.08,907,91.6,66.4,77.89,153,243,08-31
6787,31,107.29,0,64.42,736,83.8,58.6,65.15,154,244,09-01
6788,31,357.75,0,68.08,948,75.6,42.6,56.6,155,245,09-02
6789,31,271.63,0,44.88,913,91.8,55.4,68.37,156,246,09-03
6790,31,313.67,0,51.83,855,85.1,55.4,69,157,247,09-04
6791,31,315.58,0,45.63,892,88.7,55.9,69.24,158,248,09-05
6792,31,288.92,0,51.71,819,94.5,70,80.4,159,249,09-06
6793,31,307.33,0,56.42,891,89.2,66.2,76.66,160,250,09-07
6794,31,28.5,0,60.96,325,80.2,62.7,67.74,161,251,09-08
6795,31,0.25,0.03,85.17,6,70.3,61.6,64,162,252,09-09
6796,31,222.42,0,81.67,871,76.7,60.1,66.43,163,253,09-10
6797,31,329.5,0,56.96,915,80,59.2,69.6,164,254,09-11
6798,31,127.67,0,65.5,728,70.7,52.7,61.07,165,255,09-12
6799,31,333.83,0,68.88,933,75.8,48.4,59.38,166,256,09-13
6800,31,49.46,0.03,57.63,466,70.1,57,61.7,167,257,09-14
6801,31,92.13,0,83.08,730,59.7,50,54.42,168,258,09-15
6802,31,333.17,0,71.46,944,67.3,42.1,52.22,169,259,09-16
6803,31,307.08,0,52.17,903,72.3,52.2,60.34,170,260,09-17
6804,31,2.17,0,77.79,31,76.1,60.6,65.91,171,261,09-18
6805,31,38.46,0,83.92,321,74.7,62.4,67.13,172,262,09-19
6806,31,0.04,0,75.29,1,62,52.5,55.31,173,263,09-20
6807,31,325.79,0,71.38,944,62.5,39,49.69,174,264,09-21
6808,31,309.71,0,58.38,916,74.8,48,57.68,175,265,09-22
6809,31,276.96,0,41.58,837,79.4,63.7,70.99,176,266,09-23
6810,31,256.5,0,54.21,865,77.7,59.4,68.16,177,267,09-24
6811,31,305.54,0,53.96,915,77.5,55.4,65.35,178,268,09-25
6812,31,231.5,0,47.33,891,80.4,59.9,68.89,179,269,09-26
6813,31,0,0.02,72.58,0,74.2,53.4,59.96,180,270,09-27
6814,31,49.79,0.07,89.17,458,57.7,50.2,52.45,181,271,09-28
6815,31,257.96,0,64.33,897,73.1,48,56.48,182,272,09-29
6816,31,262.42,0,55.46,910,74.1,58.1,65.04,183,273,09-30
6817,31,311.75,0,46.38,940,68.1,54.1,63.34,184,274,10-01
6818,31,0,0,56.83,0,59.6,48,53.56,185,275,10-02
6819,31,23.25,0.01,90.25,251,56.8,44.4,49.13,186,276,10-03
6820,31,0,0.01,90.54,0,51.4,43.9,47.63,187,277,10-04
6821,31,0,0.02,91.29,0,46.7,43.5,45.57,188,278,10-05
6822,31,195.25,0.01,83.58,875,58.1,41.8,46.69,189,279,10-06
6823,31,276.25,0,75.88,902,60.2,42.1,50.85,190,280,10-07
6824,31,261.88,0,68,839,69.4,51.5,57.64,191,281,10-08
6825,31,246.17,0,64.79,894,67.7,47.5,56.96,192,282,10-09
6826,31,254.21,0,64.79,876,71.4,51.1,59.22,193,283,10-10
6827,31,95.54,0,58.08,513,68.7,61,64.33,194,284,10-11
6828,31,0,0.02,84.46,0,62.2,43.4,50.46,195,285,10-12
6829,31,253.71,0,75.83,902,55.6,36.6,44.7,196,286,10-13
6830,31,8.96,0.01,74.67,183,48.9,42.2,46.33,197,287,10-14
6831,31,0.17,0.04,92.67,3,43.2,40.7,41.94,198,288,10-15
6832,31,266.5,0,87.21,896,52.9,32.4,40.53,199,289,10-16
6833,31,0.04,0.01,89.96,1,47.1,40.4,44.08,200,290,10-17
6834,31,203.29,0,80.33,890,47.6,35.1,41.14,201,291,10-18
6835,31,2.21,0,87.5,19,41.1,36.2,39.06,202,292,10-19
6836,31,10.42,0.01,91.38,147,39.1,33.8,36.18,203,293,10-20
6837,31,167.33,0,78.17,863,36.4,26,31.73,204,294,10-21
6838,31,16.29,0,79.96,146,36.9,31.7,33.68,205,295,10-22
6839,31,67.17,0,75.17,419,35.7,27.9,32.05,206,296,10-23
6840,31,19.54,0,80.88,87,38.1,32.8,34.98,207,297,10-24
6841,31,78.21,0,78.75,755,51.6,28.2,36.38,208,298,10-25
6842,31,13.96,0,75.17,88,45.8,35.4,39.27,209,299,10-26
6843,31,25.5,0,80.17,302,41.1,33.9,37.78,210,300,10-27
6844,31,173.71,0,74,809,36,29.1,32.58,211,301,10-28
6845,31,99.33,0,62.29,613,38.4,27.2,30.57,212,302,10-29
6846,31,26.92,0,78.67,350,41.3,29.1,34.175,213,303,10-30
6847,31,0,0,87.67,0,40.7,35.6,37.78,214,304,10-31
6848,32,248.54,0,57,954,81.3,57.9,66.98,1,91,04-01
6849,32,170.21,0,56.54,843,74.3,59,64.79,2,92,04-02
6850,32,319.17,0,42.63,1004,63.3,39.7,50.78,3,93,04-03
6851,32,272.75,0,40.58,840,67.9,45.5,55.03,4,94,04-04
6852,32,36.25,0,56.29,406,62.4,41.7,50.25,5,95,04-05
6853,32,95,0,90.13,700,59.8,49.6,55.44,6,96,04-06
6854,32,13.92,0.01,79.42,211,52.5,41.2,46.09,7,97,04-07
6855,32,371.63,0,60.17,995,60.6,36,46.55,8,98,04-08
6856,32,366.75,0,45.96,989,71.1,42.4,53.47,9,99,04-09
6857,32,332.25,0,64.54,957,65.5,45.5,55.05,10,100,04-10
6858,32,315.58,0,69.38,910,72.8,43.9,56.03,11,101,04-11
6859,32,335.25,0,71.63,925,80.3,57.2,66.63,12,102,04-12
6860,32,345.75,0,56.5,942,77.9,59.9,69.32,13,103,04-13
6861,32,85,0,52.63,651,73.3,62.6,68.11,14,104,04-14
6862,32,217.08,0.01,50.21,940,79.6,61.2,69.06,15,105,04-15
6863,32,239.79,0,61,762,68.9,47.8,56.73,16,106,04-16
6864,32,393.25,0,45.63,1011,63.4,39.7,51.16,17,107,04-17
6865,32,277.83,0,49.04,835,64.4,40.5,51.93,18,108,04-18
6866,32,362.42,0,49.13,991,68.1,40.3,54.27,19,109,04-19
6867,32,232.33,0,50,904,70,51.1,58.66,20,110,04-20
6868,32,100.08,0.01,81.67,552,66.8,53.2,57.43,21,111,04-21
6869,32,93.25,0,73.04,645,68.3,47.1,56.31,22,112,04-22
6870,32,4.96,0.05,92.83,107,65.1,54.9,58.1,23,113,04-23
6871,32,226.04,0.01,76.58,938,69.9,51.4,60.9,24,114,04-24
6872,32,1.29,0.01,82.46,13,61.8,51.8,54.93,25,115,04-25
6873,32,92.67,0,68.38,790,53,44.6,49.52,26,116,04-26
6874,32,96.21,0,81.08,723,59.8,41.5,47.02,27,117,04-27
6875,32,368.54,0,59.88,955,69.5,45.1,54.41,28,118,04-28
6876,32,349.83,0,51.04,950,81.5,60.2,68.33,29,119,04-29
6877,32,195.54,0.02,65.96,937,71.2,51.4,60.02,30,120,04-30
6878,32,379.67,0,45.38,987,68.7,47.5,57.32,31,121,05-01
6879,32,270.83,0,45.92,974,71.8,47.7,60.25,32,122,05-02
6880,32,295.54,0,48.04,984,68.8,47.7,58.43,33,123,05-03
6881,32,372.38,0,40.29,959,81.9,54.7,65.48,34,124,05-04
6882,32,416.63,0,45.46,1004,70.9,50.2,60.19,35,125,05-05
6883,32,372.83,0,47.67,964,67.9,46.5,56.01,36,126,05-06
6884,32,219.54,0.03,69.58,964,65.7,46.9,53.91,37,127,05-07
6885,32,409.5,0,47.63,1004,57.7,37.9,47.16,38,128,05-08
6886,32,371.04,0,47.13,971,62.6,43.4,51.92,39,129,05-09
6887,32,3.71,0.01,76,89,59.6,47.8,50.37,40,130,05-10
6888,32,123.38,0.02,84.29,450,57.5,47.4,51.19,41,131,05-11
6889,32,11.79,0.03,88.58,283,53.7,44.9,47.14,42,132,05-12
6890,32,255.83,0.02,80.04,956,61.8,44.6,50.65,43,133,05-13
6891,32,394.54,0,55.08,962,70,41.7,55.68,44,134,05-14
6892,32,339.63,0,56.79,859,70.1,46.4,58.02,45,135,05-15
6893,32,25.21,0,83.46,324,64.1,47.3,53.75,46,136,05-16
6894,32,178.04,0,83.33,831,65.8,49.5,56.61,47,137,05-17
6895,32,394.75,0,71.29,946,73.1,48.2,60.03,48,138,05-18
6896,32,50.83,0,66.5,359,69.4,53.4,60.63,49,139,05-19
6897,32,0.04,0.04,91.46,1,62.7,55.2,56.88,50,140,05-20
6898,32,159.08,0,84.42,683,75.2,54.5,60.53,51,141,05-21
6899,32,123.92,0,76.67,652,86.1,60.5,69.99,52,142,05-22
6900,32,385.46,0,70.08,939,87.8,71.4,78.98,53,143,05-23
6901,32,383.04,0,62.38,917,87.5,72.7,79.72,54,144,05-24
6902,32,111.92,0.02,72.46,498,82.4,65.7,72.58,55,145,05-25
6903,32,363.83,0.01,78.58,905,81.3,59.2,69.11,56,146,05-26
6904,32,388.04,0,67.71,911,84.8,61,71.87,57,147,05-27
6905,32,394.29,0,54.63,922,86.2,58.8,73.28,58,148,05-28
6906,32,394.13,0,60.5,927,87.2,63.7,75.51,59,149,05-29
6907,32,134.21,0.01,66.92,667,81.9,63,70.29,60,150,05-30
6908,32,390.5,0,55.29,946,82.1,50,66.03,61,151,05-31
6909,32,335.54,0,56.67,911,90.7,61.2,74.51,62,152,06-01
6910,32,170.17,0.01,79.54,691,84.4,60.3,67.89,63,153,06-02
6911,32,341.58,0,62.17,915,81.9,54.3,67.71,64,154,06-03
6912,32,251.17,0,58.75,850,89.2,67.1,77.37,65,155,06-04
6913,32,144.5,0.01,70.83,717,89.1,68.7,77.68,66,156,06-05
6914,32,268.38,0,57.83,857,82.3,59.1,70.95,67,157,06-06
6915,32,71.21,0,63.21,510,78,60.4,68.6,68,158,06-07
6916,32,183.25,0,77.17,721,84.4,64.8,72.33,69,159,06-08
6917,32,390.67,0,62.25,915,88.5,57.2,73.38,70,160,06-09
6918,32,179.54,0.03,66.04,749,86.2,69.3,74.64,71,161,06-10
6919,32,187.46,0,77.5,772,86.6,69.4,77.12,72,162,06-11
6920,32,103.25,0,81.46,435,84.5,71.6,77.1,73,163,06-12
6921,32,6.71,0.03,89.29,132,79.8,61.3,67.47,74,164,06-13
6922,32,57.25,0,87.96,599,76.6,64.9,68.27,75,165,06-14
6923,32,327.83,0,72.29,886,79.3,58.5,69.05,76,166,06-15
6924,32,385.04,0,69.54,931,88.3,59,72.45,77,167,06-16
6925,32,339.21,0,71.17,913,93.2,69.1,79.3,78,168,06-17
6926,32,307.54,0,71.54,912,91.8,68.4,79.57,79,169,06-18
6927,32,306.96,0,63.04,912,90.1,61.2,74.96,80,170,06-19
6928,32,138.33,0.01,76.58,662,86.1,69.1,75.57,81,171,06-20
6929,32,302.75,0.01,79.17,914,88.8,68.9,77.25,82,172,06-21
6930,32,302.54,0,75.75,785,93.3,71.2,80.08,83,173,06-22
6931,32,350.29,0.01,68.5,912,90.7,73.8,79.26,84,174,06-23
6932,32,396.88,0,69.88,917,84.9,61,72.17,85,175,06-24
6933,32,389.83,0,65.25,912,94.4,64.9,76.8,86,176,06-25
6934,32,393.63,0,56.08,916,95.6,74.7,85.21,87,177,06-26
6935,32,349.54,0,61.67,882,91.5,73.6,80.72,88,178,06-27
6936,32,393.17,0,54.71,910,86.1,66.6,75.34,89,179,06-28
6937,32,396.42,0,64.5,911,81.4,57.2,71.35,90,180,06-29
6938,32,400.63,0,63.21,917,84.3,55.6,70.11,91,181,06-30
6939,32,404.17,0,60.46,926,86.5,60.1,73.88,92,182,07-01
6940,32,363.88,0,56.04,898,89.1,64.8,76.49,93,183,07-02
6941,32,336.21,0.01,62.38,897,87.9,73.2,79.99,94,184,07-03
6942,32,8.08,0.07,91.29,194,79.8,69.7,72.93,95,185,07-04
6943,32,184.5,0.01,89.13,663,81.7,59.4,69.42,96,186,07-05
6944,32,385.75,0,78.13,922,86.4,63.1,74.38,97,187,07-06
6945,32,147.46,0.02,87,570,83.6,64.4,73.96,98,188,07-07
6946,32,246.79,0,78.21,891,79.8,61,70.61,99,189,07-08
6947,32,388.67,0,63.79,917,87.2,59.6,71.8,100,190,07-09
6948,32,387.33,0,58.96,916,88.4,62.1,74.5,101,191,07-10
6949,32,301.63,0.02,74.29,897,84.8,67.6,76.05,102,192,07-11
6950,32,103.58,0,83.08,392,81.8,65.5,73.21,103,193,07-12
6951,32,378,0,77.88,912,91.5,65.5,76.33,104,194,07-13
6952,32,379.63,0,60,919,100.8,79.3,87.7,105,195,07-14
6953,32,302.5,0.01,61.67,918,95.2,67.3,77.58,106,196,07-15
6954,32,360.46,0,59.67,914,93.2,68.5,78.95,107,197,07-16
6955,32,363.21,0,75.79,852,94.7,72.9,83.03,108,198,07-17
6956,32,284.88,0,65.75,869,91.2,74.8,82.6,109,199,07-18
6957,32,332.96,0,73.08,872,94.6,67.3,78,110,200,07-19
6958,32,186.29,0,77.92,883,90,73,78.53,111,201,07-20
6959,32,192.54,0.01,82.38,836,85.5,65.1,74.74,112,202,07-21
6960,32,355.08,0,58.63,908,97.9,78.4,85.3,113,203,07-22
6961,32,97.58,0.01,69.96,551,95.2,72,81.46,114,204,07-23
6962,32,261.63,0,54.42,750,91.3,72.5,82.51,115,205,07-24
6963,32,378.79,0,69.33,921,85.3,59.2,72.98,116,206,07-25
6964,32,121.79,0,68.54,676,91.3,68.9,76.01,117,207,07-26
6965,32,379.17,0,65.46,917,97,73,83.96,118,208,07-27
6966,32,376.46,0,52.58,908,92.3,73.2,82.68,119,209,07-28
6967,32,356.38,0,62.88,903,90.3,63.7,76.54,120,210,07-29
6968,32,175.54,0.01,74.75,724,94.7,73.2,81.89,121,211,07-30
6969,32,382.25,0,71.33,930,90.2,67.8,79.9,122,212,07-31
6970,32,386,0,67.63,927,93.3,66.6,78.53,123,213,08-01
6971,32,325.21,0.01,69.71,907,101.1,70.3,81.69,124,214,08-02
6972,32,205.13,0,72.46,828,93.8,75.9,83.63,125,215,08-03
6973,32,204.38,0.01,79.5,747,89.5,72.3,79.04,126,216,08-04
6974,32,365.63,0,65.46,905,88.5,63.9,76.99,127,217,08-05
6975,32,210.54,0,55.33,890,88.9,68.2,77.21,128,218,08-06
6976,32,359.38,0,51.33,913,95.8,69.4,81.14,129,219,08-07
6977,32,300.96,0,47.54,908,105.8,77.7,89.41,130,220,08-08
6978,32,230.33,0,49.83,798,102.1,76.3,88.48,131,221,08-09
6979,32,248.83,0,61.96,908,99,75.2,85.82,132,222,08-10
6980,32,361.38,0,56.96,928,104.2,68.2,85.32,133,223,08-11
6981,32,290.75,0,43.75,932,106.1,69.1,86.58,134,224,08-12
6982,32,150.58,0,37.71,694,102.4,82,90.81,135,225,08-13
6983,32,297.33,0,50.33,923,97.8,64.4,79.76,136,226,08-14
6984,32,323,0,54.5,926,88.3,59.4,74,137,227,08-15
6985,32,266.46,0,54.25,925,92.5,55.2,72.2,138,228,08-16
6986,32,5.33,0.01,83.25,128,86.9,63.5,67.1,139,229,08-17
6987,32,347.67,0,76.67,925,90.3,54.9,69.24,140,230,08-18
6988,32,247.96,0,48.54,918,97.9,65.8,80.35,141,231,08-19
6989,32,123.08,0,50.67,620,96.5,73.8,83.89,142,232,08-20
6990,32,349.58,0,51.21,925,99.2,66,80.42,143,233,08-21
6991,32,350.75,0,42.79,920,99.6,67.5,82.83,144,234,08-22
6992,32,345.21,0,54.58,929,96.6,66.2,81.6,145,235,08-23
6993,32,215.29,0.07,71.83,835,92.8,64.9,72.75,146,236,08-24
6994,32,358.42,0,47.42,950,84.4,50.5,66.99,147,237,08-25
6995,32,351.33,0,40.58,926,89.9,57,71.31,148,238,08-26
6996,32,361.29,0,37.38,944,90.8,63,76.41,149,239,08-27
6997,32,349.04,0,32.42,941,93.9,63.7,78.17,150,240,08-28
6998,32,334.38,0,29.88,908,95.9,71.2,82.78,151,241,08-29
6999,32,230.58,0,42.04,909,94.8,76.5,85.55,152,242,08-30
7000,32,244.25,0,50.67,909,101.2,78.1,87.27,153,243,08-31
7001,32,233.42,0,68.42,771,84.9,61.9,72.93,154,244,09-01
7002,32,98.75,0.01,77.46,715,83.3,63.2,69.42,155,245,09-02
7003,32,353.83,0,41.13,970,75.3,55.6,64.75,156,246,09-03
7004,32,344,0,47.29,946,79.9,43.3,61.33,157,247,09-04
7005,32,234.58,0,35.38,912,91.5,63.5,73.57,158,248,09-05
7006,32,163.58,0,37.71,697,96,73.8,81.64,159,249,09-06
7007,32,351.92,0,36.25,971,79.3,52.9,64.72,160,250,09-07
7008,32,21.75,0,46.5,221,73,52.1,60.3,161,251,09-08
7009,32,59.67,0,63.5,458,77.6,63.9,67.62,162,252,09-09
7010,32,0,0.01,88.63,0,76,63.7,67.26,163,253,09-10
7011,32,337.54,0,61.21,952,81.7,55,66.73,164,254,09-11
7012,32,329.46,0,34.46,940,92.9,57.8,72.8,165,255,09-12
7013,32,205.38,0.01,56.54,852,88.1,57,70.72,166,256,09-13
7014,32,201.75,0,81.42,840,85.4,63.3,70.86,167,257,09-14
7015,32,152.71,0,76,708,81.7,65.4,72.27,168,258,09-15
7016,32,323.92,0,60.13,936,78.9,55.8,66.68,169,259,09-16
7017,32,318.71,0,64.88,913,86.2,54.5,66.97,170,260,09-17
7018,32,0,0,89,0,80.1,51.5,59.73,171,261,09-18
7019,32,16.63,0.01,90.25,78,64.4,49,53.48,172,262,09-19
7020,32,319.71,0,72.33,919,90.9,52,68.3,173,263,09-20
7021,32,194.04,0,57.5,860,83.6,68.4,77.35,174,264,09-21
7022,32,251.88,0.01,76.54,826,87.5,65.7,73.09,175,265,09-22
7023,32,1.38,0.05,76.38,33,82.1,69.8,74.9,176,266,09-23
7024,32,323.08,0,63.67,953,74,52,61.19,177,267,09-24
7025,32,125.58,0.01,63.29,656,68.1,53.8,59.88,178,268,09-25
7026,32,204.46,0,76.71,931,66.2,47.4,54.12,179,269,09-26
7027,32,314.71,0,58.17,944,76.3,45.3,57.02,180,270,09-27
7028,32,318.25,0,61.08,937,76.5,56.8,66.03,181,271,09-28
7029,32,310.58,0,49.17,931,87.4,56.2,67.03,182,272,09-29
7030,32,322.29,0,41.75,956,75.8,54.7,65.96,183,273,09-30
7031,32,314.67,0,50.5,946,79.6,46,61.06,184,274,10-01
7032,32,328.79,0,48.58,967,67.2,47.3,57.86,185,275,10-02
7033,32,329.21,0,55.96,967,63.1,36.7,49.05,186,276,10-03
7034,32,316.42,0,50.38,958,67,41.7,52.21,187,277,10-04
7035,32,310.33,0,45.58,941,76.9,47.5,59.78,188,278,10-05
7036,32,301.58,0,42.83,929,79.6,54.7,66.2,189,279,10-06
7037,32,326.83,0,34.58,979,78.2,49.3,63.25,190,280,10-07
7038,32,287.42,0,40.42,918,92.3,59.1,70.55,191,281,10-08
7039,32,175.33,0,31.92,789,81.4,61.3,72.56,192,282,10-09
7040,32,249.38,0,41,867,79.5,52.3,66.58,193,283,10-10
7041,32,172.67,0.01,58.54,927,73.5,57.6,64.54,194,284,10-11
7042,32,207.42,0,61.08,858,75.7,54.9,64.42,195,285,10-12
7043,32,312.04,0,35.83,983,68.9,48,59.34,196,286,10-13
7044,32,309.75,0,27.33,973,78.1,43.9,57.91,197,287,10-14
7045,32,309.54,0,32.67,981,74.2,44.2,59.3,198,288,10-15
7046,32,280.83,0,33.46,931,75.1,56.1,65.37,199,289,10-16
7047,32,292.71,0,31.88,967,68.6,45.5,56.84,200,290,10-17
7048,32,69.04,0,43.33,428,64.5,48.9,55.69,201,291,10-18
7049,32,292.63,0,40.33,911,69.8,38.8,51.38,202,292,10-19
7050,32,299.42,0,31.58,969,75.1,47.5,59.2,203,293,10-20
7051,32,296.58,0,32.92,969,69.2,45.7,57.56,204,294,10-21
7052,32,225.83,0,41.42,904,78.3,51.8,61.12,205,295,10-22
7053,32,257.33,0,64.38,896,79.8,59.9,68.09,206,296,10-23
7054,32,30.63,0,59.33,245,70.1,56.8,62.25,207,297,10-24
7055,32,41.04,0,59.21,284,74.7,50.5,61,208,298,10-25
