Performance_Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date,Maturity_Group,Genotype_ID,State,Year,Location,Yield
33,345.88,0,45.289999999999999,918,105.2,70.200000000000003,85.299999999999997,113,203,2021-07-22 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,299.04,0.01,46.579999999999998,893,100,68,79.709999999999994,114,204,2021-07-23 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,339.71,0,41.25,846,99,70.299999999999997,83.129999999999995,103,193,2021-07-12 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,284.33,0,44.420000000000002,911,97.099999999999994,77.700000000000003,87.230000000000004,104,194,2021-07-13 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,223.46,0.01,56.829999999999998,837,95.5,66.400000000000006,79.689999999999998,105,195,2021-07-14 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,299.83,0,45.829999999999998,909,91.700000000000003,64.400000000000006,78.379999999999995,106,196,2021-07-15 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,233.92,0,50.170000000000002,900,91.799999999999997,64.200000000000003,79.780000000000001,107,197,2021-07-16 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,256.17,0,47,901,94.5,69.400000000000006,82.659999999999997,108,198,2021-07-17 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,252.83,0,33.579999999999998,785,96.900000000000006,74.799999999999997,84.930000000000007,97,187,2021-07-06 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,269.88,0.01,44.5,748,95.400000000000006,69.900000000000006,83.969999999999999,98,188,2021-07-07 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,184.75,0.02,58.5,672,97.400000000000006,73.200000000000003,82.079999999999998,99,189,2021-07-08 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,318.79,0,44.670000000000002,911,107,79.900000000000006,89.390000000000001,100,190,2021-07-09 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,285.25,0,52.539999999999999,921,100.7,70.700000000000003,83.079999999999998,101,191,2021-07-10 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,377.63,0,47.5,907,94.400000000000006,68.700000000000003,80.659999999999997,102,192,2021-07-11 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,389.04,0,59.039999999999999,928,80.5,59.5,71.030000000000001,91,181,2021-06-30 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,403.42,0,49.039999999999999,948,83.099999999999994,56.799999999999997,69.900000000000006,92,182,2021-07-01 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,253.54,0,49.75,931,83.400000000000006,57.5,71.25,93,183,2021-07-02 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,264.29,0,52.630000000000003,922,92.299999999999997,56.100000000000001,71.290000000000006,94,184,2021-07-03 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,340.92,0,37.789999999999999,936,90.799999999999997,62.799999999999997,76.079999999999998,95,185,2021-07-04 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,377.17,0,31.829999999999998,921,95.5,68.900000000000006,81.510000000000005,96,186,2021-07-05 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,281.83,0,57.170000000000002,843,94.099999999999994,70.299999999999997,80.909999999999997,85,175,2021-06-24 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,370.13,0,50.539999999999999,906,97,74.700000000000003,84.189999999999998,86,176,2021-06-25 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,386.71,0,35.960000000000001,922,97.700000000000003,74.799999999999997,85.849999999999994,87,177,2021-06-26 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,91,0,49.380000000000003,645,93.799999999999997,70.900000000000006,81.219999999999999,88,178,2021-06-27 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,392.46,0,53.170000000000002,917,88.200000000000003,64.5,77.540000000000006,89,179,2021-06-28 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,374.04,0,39.420000000000002,938,85.900000000000006,66.400000000000006,76.030000000000001,90,180,2021-06-29 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,250.75,0,59.579999999999998,905,89.599999999999994,61.899999999999999,73.849999999999994,79,169,2021-06-18 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,290.63,0.01,66.170000000000002,840,88.599999999999994,64.200000000000003,73.859999999999999,80,170,2021-06-19 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,314.04,0,56.880000000000003,910,94.200000000000003,67.799999999999997,79.650000000000006,81,171,2021-06-20 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,319,0,49.420000000000002,908,96.400000000000006,76.599999999999994,86.230000000000004,82,172,2021-06-21 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,386.96,0,46.880000000000003,912,96.400000000000006,75.900000000000006,86.129999999999995,83,173,2021-06-22 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,292.13,0,52.920000000000002,906,92.099999999999994,71.099999999999994,81.079999999999998,84,174,2021-06-23 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,392.5,0,41,923,93.599999999999994,78.400000000000006,84.420000000000002,73,163,2021-06-12 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,219.08,0.01,61.170000000000002,908,84.200000000000003,58.5,69.840000000000003,74,164,2021-06-13 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,245.67,0,69.079999999999998,777,98.5,63.799999999999997,75.659999999999997,75,165,2021-06-14 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,166.33,0,47.5,686,93.700000000000003,74.799999999999997,82.299999999999997,76,166,2021-06-15 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,364.54,0,69.5,887,88.299999999999997,65.099999999999994,76.209999999999994,77,167,2021-06-16 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,376.17,0,59.289999999999999,915,88.099999999999994,66,77.189999999999998,78,168,2021-06-17 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,272.38,0,64,933,72,52.299999999999997,63.25,67,157,2021-06-06 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,353.13,0,68.379999999999995,941,74.400000000000006,51.100000000000001,63.109999999999999,68,158,2021-06-07 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,240.92,0.02,65.75,780,81,59,67.629999999999995,69,159,2021-06-08 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,385.33,0.02,73.170000000000002,936,78.400000000000006,57,66.939999999999998,70,160,2021-06-09 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,392.46,0,65.959999999999994,919,86.200000000000003,52.700000000000003,68.730000000000004,71,161,2021-06-10 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,150.04,0,48.380000000000003,613,99.400000000000006,72.099999999999994,81.680000000000007,72,162,2021-06-11 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,395.08,0,59.420000000000002,942,80.200000000000003,59,69.299999999999997,61,151,2021-05-31 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,52.38,0,63.960000000000001,462,76.799999999999997,55.200000000000003,60.649999999999999,62,152,2021-06-01 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,399.83,0,63.170000000000002,967,70.299999999999997,44.399999999999999,57.240000000000002,63,153,2021-06-02 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,304.25,0,69.079999999999998,916,75.700000000000003,49.799999999999997,60.530000000000001,64,154,2021-06-03 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,19.83,0.01,77.459999999999994,353,76.599999999999994,60.399999999999999,67.189999999999998,65,155,2021-06-04 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,110.75,0.03,82.629999999999995,642,72.099999999999994,53.600000000000001,64.939999999999998,66,156,2021-06-05 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,249.63,0.01,70.790000000000006,838,85.299999999999997,61.799999999999997,72.349999999999994,55,145,2021-05-25 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,223.96,0,70.670000000000002,634,85.299999999999997,66.700000000000003,75.019999999999996,56,146,2021-05-26 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,92.17,0,77,545,81.700000000000003,68.400000000000006,74.030000000000001,57,147,2021-05-27 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,347.83,0.01,75.170000000000002,859,85.599999999999994,62.100000000000001,74.030000000000001,58,148,2021-05-28 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,85.79,0,81.329999999999998,579,79.900000000000006,66.200000000000003,71.359999999999999,59,149,2021-05-29 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,149.58,0.04,79.459999999999994,812,76.200000000000003,53.200000000000003,65.700000000000003,60,150,2021-05-30 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,143.67,0,74.920000000000002,654,79.700000000000003,64.599999999999994,72.75,49,139,2021-05-19 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,272.71,0.01,73.129999999999995,917,76.900000000000006,55.399999999999999,66.590000000000003,50,140,2021-05-20 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,131.33,0,59.670000000000002,832,71.400000000000006,54.299999999999997,61.439999999999998,51,141,2021-05-21 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,33.96,0,69.959999999999994,318,63.299999999999997,51.100000000000001,56.109999999999999,52,142,2021-05-22 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,127.88,0,75.079999999999998,659,67.799999999999997,47.799999999999997,56.109999999999999,53,143,2021-05-23 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,129.08,0,73.25,659,72.599999999999994,52.5,60.850000000000001,54,144,2021-05-24 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,373.29,0,63.789999999999999,943,78.5,44.600000000000001,59.450000000000003,43,133,2021-05-13 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,364.58,0,47,941,93.700000000000003,64.799999999999997,75.239999999999995,44,134,2021-05-14 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,308.92,0,44.329999999999998,901,85.599999999999994,66.900000000000006,77.129999999999995,45,135,2021-05-15 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,311.17,0.01,71.290000000000006,904,81.900000000000006,62.399999999999999,70.950000000000003,46,136,2021-05-16 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,377.25,0,71.790000000000006,918,81.900000000000006,59,70.780000000000001,47,137,2021-05-17 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,127.75,0,76.709999999999994,741,81.5,61,70.620000000000005,48,138,2021-05-18 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,332.33,0,73.25,904,72.900000000000006,51.399999999999999,61.049999999999997,37,127,2021-05-07 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,158.04,0.02,75.959999999999994,553,73.200000000000003,55.200000000000003,63.299999999999997,38,128,2021-05-08 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,98.83,0.03,89.790000000000006,700,68.299999999999997,57.5,61.009999999999998,39,129,2021-05-09 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,267.79,0,76.670000000000002,940,68,52.700000000000003,58.780000000000001,40,130,2021-05-10 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,410.38,0,56.880000000000003,998,66.200000000000003,50,56,41,131,2021-05-11 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,322,0,47.920000000000002,971,64.599999999999994,35.899999999999999,50.079999999999998,42,132,2021-05-12 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,0,0.02,88.379999999999995,0,69.599999999999994,34.899999999999999,50.07,31,121,2021-05-01 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,68.46,0.06,98.879999999999995,456,38.5,32.5,33.780000000000001,32,122,2021-05-02 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,314.13,0,70.75,1010,51.299999999999997,29.800000000000001,40.439999999999998,33,123,2021-05-03 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,1.54,0,78.920000000000002,27,47.5,36.299999999999997,39.670000000000002,34,124,2021-05-04 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,137.92,0,84.579999999999998,787,61.799999999999997,40.200000000000003,46.32,35,125,2021-05-05 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,365.46,0,80.459999999999994,922,68.599999999999994,42.399999999999999,53.530000000000001,36,126,2021-05-06 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,375.63,0,60.25,991,67.299999999999997,30.600000000000001,49.109999999999999,25,115,2021-04-25 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,178.88,0,61.789999999999999,843,69.400000000000006,50.5,58.409999999999997,26,116,2021-04-26 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,366.21,0,74.5,951,72.599999999999994,39.200000000000003,55.119999999999997,27,117,2021-04-27 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,371.71,0,66.459999999999994,954,79.200000000000003,47.799999999999997,61.079999999999998,28,118,2021-04-28 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,208.5,0,65.329999999999998,863,81.099999999999994,57.600000000000001,68.060000000000002,29,119,2021-04-29 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,264.67,0,48.25,930,82.700000000000003,64.400000000000006,73.260000000000005,30,120,2021-04-30 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,380.71,0,70.079999999999998,986,49.299999999999997,26.399999999999999,36.049999999999997,19,109,2021-04-19 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,127,0,67.290000000000006,528,51.700000000000003,30,38.530000000000001,20,110,2021-04-20 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,343.17,0,65.5,968,67.599999999999994,43,52.880000000000003,21,111,2021-04-21 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,122.08,0.03,78.25,632,63.600000000000001,37.899999999999999,53.979999999999997,22,112,2021-04-22 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,18.21,0.01,83.579999999999998,111,36.799999999999997,28.600000000000001,32.700000000000003,23,113,2021-04-23 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,387.88,0,65.129999999999995,1014,57.100000000000001,23.5,37.579999999999998,24,114,2021-04-24 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,321.46,0,72.379999999999995,981,61.299999999999997,28.199999999999999,43.439999999999998,13,103,2021-04-13 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,187.5,0,59.039999999999999,843,68.700000000000003,55,60,14,104,2021-04-14 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,229.42,0,39.579999999999998,958,60.100000000000001,40.299999999999997,47.979999999999997,15,105,2021-04-15 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,3.08,0,56.329999999999998,47,50.799999999999997,36.200000000000003,40.549999999999997,16,106,2021-04-16 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,0.08,0.03,85.579999999999998,2,46.100000000000001,39.299999999999997,42.149999999999999,17,107,2021-04-17 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,13.5,0.02,95.329999999999998,114,40.799999999999997,29.399999999999999,33.399999999999999,18,108,2021-04-18 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,28.96,0,50,301,66.700000000000003,51.100000000000001,58.200000000000003,7,97,2021-04-07 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,323.92,0.01,79.879999999999995,924,78.599999999999994,51.600000000000001,62.380000000000003,8,98,2021-04-08 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,0,0.02,88.959999999999994,0,68.400000000000006,37.100000000000001,56.409999999999997,9,99,2021-04-09 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,1.5,0.04,92.209999999999994,21,40.899999999999999,31.600000000000001,34.130000000000003,10,100,2021-04-10 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,65.5,0,80.459999999999994,337,38.700000000000003,26,32.229999999999997,11,101,2021-04-11 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
33,251.13,0,75.579999999999998,901,48.5,28.199999999999999,35.659999999999997,12,102,2021-04-12 00:00:00.0000000,3,4715,"NE",2013,159,74.299999999999997
34,216.5,0,65.959999999999994,867,79.200000000000003,60,67.439999999999998,1,91,2021-04-01 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,314.92,0,64.579999999999998,944,79,55.5,66.260000000000005,2,92,2021-04-02 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,156.63,0.01,78.670000000000002,800,82.200000000000003,56.899999999999999,66.480000000000004,3,93,2021-04-03 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,365.42,0.01,60.920000000000002,1017,68.700000000000003,47.700000000000003,57.729999999999997,4,94,2021-04-04 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,344.58,0,50.670000000000002,1001,67.099999999999994,44.799999999999997,55.119999999999997,5,95,2021-04-05 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,285.79,0,58.079999999999998,961,72.200000000000003,41.399999999999999,56.689999999999998,6,96,2021-04-06 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,190,0.04,84.420000000000002,849,69.900000000000006,57.600000000000001,66.370000000000005,211,301,2021-10-28 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,272.42,0,60.380000000000003,934,67.200000000000003,43.899999999999999,54.030000000000001,212,302,2021-10-29 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,271.13,0,68.790000000000006,921,72.900000000000006,46.899999999999999,56.905000000000001,213,303,2021-10-30 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,270.21,0,76.629999999999995,913,72.799999999999997,50.899999999999999,59.780000000000001,214,304,2021-10-31 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,1.67,0,84.579999999999998,22,60.600000000000001,45.5,53.289999999999999,205,295,2021-10-22 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,229.92,0,74.629999999999995,951,59.100000000000001,47.5,55.130000000000003,206,296,2021-10-23 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,294.96,0,53.329999999999998,984,53.399999999999999,35.899999999999999,44.020000000000003,207,297,2021-10-24 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,251.08,0,60.579999999999998,884,55.799999999999997,34.899999999999999,43.130000000000003,208,298,2021-10-25 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,232.58,0,63.920000000000002,829,59.5,35.200000000000003,45.229999999999997,209,299,2021-10-26 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,26.08,0.01,75.790000000000006,278,61.700000000000003,41.799999999999997,51.18,210,300,2021-10-27 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,177.92,0,55.289999999999999,708,69.200000000000003,43.899999999999999,53.859999999999999,199,289,2021-10-16 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,0,0.01,85.170000000000002,0,68,57.399999999999999,62.280000000000001,200,290,2021-10-17 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,81.79,0.01,90.790000000000006,540,80.900000000000006,67.200000000000003,72.379999999999995,201,291,2021-10-18 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,6.58,0,92.829999999999998,104,72.200000000000003,65.5,68.519999999999996,202,292,2021-10-19 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,74.67,0,84,642,79.299999999999997,66.099999999999994,71.200000000000003,203,293,2021-10-20 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,64.04,0,65.670000000000002,491,64.799999999999997,51.899999999999999,57.130000000000003,204,294,2021-10-21 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,130.38,0,84.829999999999998,693,77.5,62.399999999999999,68.340000000000003,193,283,2021-10-10 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,111.75,0,84.170000000000002,733,74.900000000000006,57.899999999999999,64.900000000000006,194,284,2021-10-11 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,249.96,0,77.129999999999995,801,77.900000000000006,62.100000000000001,68.810000000000002,195,285,2021-10-12 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,43.63,0,56.630000000000003,344,61.600000000000001,51.100000000000001,56.960000000000001,196,286,2021-10-13 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,317.29,0,58,975,62.600000000000001,39.700000000000003,49.700000000000003,197,287,2021-10-14 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,286.54,0,48.079999999999998,968,65.5,38.700000000000003,49.659999999999997,198,288,2021-10-15 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,295.63,0,72.579999999999998,914,82,57.200000000000003,67.560000000000002,187,277,2021-10-04 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,294.96,0,72.670000000000002,910,86.799999999999997,60.399999999999999,70.379999999999995,188,278,2021-10-05 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,248.13,0,82.879999999999995,857,82.099999999999994,61.5,69.390000000000001,189,279,2021-10-06 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,223.58,0.01,81.379999999999995,910,72.599999999999994,50.899999999999999,59.460000000000001,190,280,2021-10-07 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,0.96,0.01,91.959999999999994,10,72.400000000000006,62.700000000000003,66.879999999999995,191,281,2021-10-08 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,0.54,0,91.129999999999995,11,69,59.399999999999999,63.350000000000001,192,282,2021-10-09 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,251.13,0,70.540000000000006,895,79.299999999999997,56.700000000000003,65.799999999999997,181,271,2021-09-28 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,308.58,0.01,79.170000000000002,931,70.799999999999997,54.700000000000003,62.829999999999998,182,272,2021-09-29 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,304.63,0,69.629999999999995,926,75,46.600000000000001,58.990000000000002,183,273,2021-09-30 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,294.54,0,75.540000000000006,921,78.200000000000003,56.600000000000001,65.230000000000004,184,274,2021-10-01 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,312.21,0,72.790000000000006,926,74.200000000000003,52.799999999999997,61.93,185,275,2021-10-02 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,295.33,0,70.709999999999994,919,80,48.899999999999999,61.420000000000002,186,276,2021-10-03 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,270.08,0,72.379999999999995,864,78.400000000000006,51.299999999999997,62.700000000000003,175,265,2021-09-22 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,126.04,0,80.709999999999994,611,84.099999999999994,66,74.489999999999995,176,266,2021-09-23 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,289.21,0,76.579999999999998,873,88.200000000000003,73.400000000000006,78.489999999999995,177,267,2021-09-24 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,2.13,0.01,86.040000000000006,48,76.599999999999994,61.100000000000001,70.140000000000001,178,268,2021-09-25 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,293.71,0,75.829999999999998,926,75.900000000000006,53.399999999999999,62.770000000000003,179,269,2021-09-26 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,314.33,0,73.329999999999998,932,75.599999999999994,54,64.299999999999997,180,270,2021-09-27 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,67.79,0,85.329999999999998,350,75.299999999999997,61.200000000000003,67.530000000000001,169,259,2021-09-16 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,187.5,0,84.540000000000006,790,79.099999999999994,63.700000000000003,68.879999999999995,170,260,2021-09-17 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,315.25,0,79.790000000000006,915,83.200000000000003,61.700000000000003,70.459999999999994,171,261,2021-09-18 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,83.33,0.01,82.5,598,85.599999999999994,68.700000000000003,74.659999999999997,172,262,2021-09-19 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,310.46,0,78.670000000000002,892,75.799999999999997,62.200000000000003,69.989999999999995,173,263,2021-09-20 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,317.92,0,68.170000000000002,934,71,51.600000000000001,61.060000000000002,174,264,2021-09-21 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,318.96,0,80.040000000000006,917,82.900000000000006,60.100000000000001,70.980000000000004,163,253,2021-09-10 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,42.08,0,84.75,472,72.099999999999994,63.399999999999999,67.769999999999996,164,254,2021-09-11 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,308.42,0,73.790000000000006,906,73.299999999999997,56.700000000000003,64.629999999999995,165,255,2021-09-12 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,29.83,0.01,85.329999999999998,182,75.700000000000003,54.600000000000001,63.579999999999998,166,256,2021-09-13 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,0,0.02,97.579999999999998,0,71.099999999999994,66.900000000000006,68.989999999999995,167,257,2021-09-14 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,36.33,0,91.209999999999994,355,76.400000000000006,66.900000000000006,70.349999999999994,168,258,2021-09-15 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,220.17,0,84.170000000000002,685,86.700000000000003,68.099999999999994,75.540000000000006,157,247,2021-09-04 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,94.33,0.04,95.329999999999998,571,80.700000000000003,71.700000000000003,75.310000000000002,158,248,2021-09-05 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,1.21,0.04,96.670000000000002,24,74.200000000000003,63.399999999999999,67.329999999999998,159,249,2021-09-06 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,173,0,85,677,80.299999999999997,59.399999999999999,67.540000000000006,160,250,2021-09-07 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,159.54,0,78.75,689,79.400000000000006,65.799999999999997,71.230000000000004,161,251,2021-09-08 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
34,316.79,0,79.670000000000002,912,82.200000000000003,59.700000000000003,70,162,252,2021-09-09 00:00:00.0000000,8,4382,"NC",2006,71,42.100000000000001
